bot,coin,entry_price,exit_price,pnl_pct,pnl_usdt,hold_sec,exit_reason,trigger_jump,trigger_window,btc_regime,btc_24h_change,btc_dominance,market_age_days,entry_time,exit_time,max_profit_seen,max_loss_seen
E58-114,XRPHAI,0.009580000000000000,0.010880000000000000,13.5699,13.56993737,40.0,timer,13.11,1.00,bear,0.1405,56.39,,2026-06-16 18:08:10.278490+00:00,2026-06-16 18:08:50.287527+00:00,13.8831,0.0000
E58-114,OZONE,13.805000000000000000,15.543000000000000000,12.5896,12.58964143,40.0,timer,10.44,1.00,bear,0.1405,56.32,,2026-06-16 18:33:30.335919+00:00,2026-06-16 18:34:10.338282+00:00,12.5896,0.0000
E58-114,CSIGMA,0.034000000000000000,0.034010000000000000,0.0294,0.02941176,40.0,timer,13.30,1.00,bear,0.1405,56.32,,2026-06-16 18:40:40.315649+00:00,2026-06-16 18:41:20.318153+00:00,9.9706,-11.7353
E58-114,OZONE,9.900000000000000000,9.900000000000000000,0.0000,0E-8,40.0,timer,16.75,1.00,bear,0.1405,56.32,0.0,2026-06-16 18:55:44.517789+00:00,2026-06-16 18:56:24.523341+00:00,0.0000,0.0000
E58-114,EON,0.003756000000000000,0.003756000000000000,0.0000,0E-8,40.0,timer,16.68,1.00,bear,0.1405,56.32,0.0,2026-06-16 19:10:24.341344+00:00,2026-06-16 19:11:04.342768+00:00,0.0000,0.0000
E58-114,OBI,0.000172300000000000,0.000172300000000000,0.0000,0E-8,40.0,timer,14.11,1.00,bear,0.1405,56.39,,2026-06-16 18:04:49.282267+00:00,2026-06-16 18:05:29.286125+00:00,0.0000,0.0000
E58-114,OPT,0.000370000000000000,0.000370000000000000,0.0000,0E-8,40.0,timer,19.35,1.00,bear,0.1405,56.32,,2026-06-16 18:32:49.329987+00:00,2026-06-16 18:33:29.332897+00:00,0.0000,0.0000
E58-114,TRCR,0.001923500000000000,0.001923500000000000,0.0000,0E-8,40.0,timer,12.65,1.00,bear,0.1405,56.32,0.0,2026-06-16 19:04:06.362819+00:00,2026-06-16 19:04:46.367579+00:00,0.0000,0.0000
E58-114,OZONE,15.700000000000000000,15.700000000000000000,0.0000,0E-8,40.0,timer,19.92,1.00,bear,0.1405,56.39,,2026-06-16 18:26:27.361426+00:00,2026-06-16 18:27:07.363799+00:00,0.0000,0.0000
E58-114,MBD,4.80000000000E-7,4.80000000000E-7,0.0000,0E-8,40.0,timer,11.63,1.00,bear,0.1405,56.39,,2026-06-16 17:57:16.270649+00:00,2026-06-16 17:57:56.276879+00:00,0.0000,0.0000
E58-114,OZONE,12.643000000000000000,12.643000000000000000,0.0000,0E-8,40.0,timer,14.12,1.00,bear,0.1405,56.32,,2026-06-16 18:49:05.346183+00:00,2026-06-16 18:49:45.349638+00:00,0.0000,0.0000
E58-114,AIPO,0.001496000000000000,0.001496000000000000,0.0000,0E-8,40.0,timer,24.67,1.00,bear,0.1405,56.39,,2026-06-16 18:01:14.261852+00:00,2026-06-16 18:01:54.265769+00:00,0.0000,0.0000
E58-114,ANT,0.000009838000000000,0.000009838000000000,0.0000,0E-8,40.0,timer,19.98,1.00,bear,0.1405,56.39,,2026-06-16 17:56:45.269044+00:00,2026-06-16 17:57:25.270543+00:00,0.0000,0.0000
E58-114,OPT,0.000420000000000000,0.000420000000000000,0.0000,0E-8,40.0,timer,13.51,1.00,bear,0.1405,56.32,,2026-06-16 18:44:22.333934+00:00,2026-06-16 18:45:02.336550+00:00,0.0000,0.0000
