bot,coin,entry_price,exit_price,pnl_pct,pnl_usdt,hold_sec,exit_reason,trigger_jump,trigger_window,btc_regime,btc_24h_change,btc_dominance,market_age_days,entry_time,exit_time,max_profit_seen,max_loss_seen
E58v2-115,CLAW,0.008700000000000000,0.007500000000000000,-13.7931,-13.79310345,180.0,stop_loss,6.00,3.00,bear,0.1405,56.28,0.0,2026-06-17 16:15:47.428797+00:00,2026-06-17 16:15:48.333655+00:00,0.0000,-13.7931
E58v2-118,KAZAR,0.080000000000000000,0.250860000000000000,213.5750,213.57500000,300.0,trailing_stop,4.00,3.00,bear,-0.9431,56.20,0.0,2026-06-18 09:10:01.586755+00:00,2026-06-18 09:13:48.272320+00:00,247.5000,0.0000
E58v2-118,OZONE,5.600000000000000000,9.000000000000000000,60.7143,60.71428571,300.0,trailing_stop,4.00,3.00,bear,,,,2026-06-16 17:32:14.497106+00:00,2026-06-16 17:33:04.460237+00:00,75.0000,0.0000
E58v2-118,UNION,0.000813400000000000,0.001040000000000000,27.8584,27.85837226,300.0,trailing_stop,4.00,3.00,bear,-2.5912,56.11,0.0,2026-06-18 00:14:40.329932+00:00,2026-06-18 00:15:33.339539+00:00,47.0248,0.0000
E58v2-118,CSIGMA,0.078000000000000000,0.099600000000000000,27.6923,27.69230769,300.0,trailing_stop,4.00,3.00,bear,0.1405,56.22,0.0,2026-06-17 08:39:05.558027+00:00,2026-06-17 08:41:38.303405+00:00,38.4615,-4.6154
E58v2-118,CSIGMA,0.024000000000000000,0.030400000000000000,26.6667,26.66666667,300.0,trailing_stop,4.00,3.00,bear,,,,2026-06-16 18:47:42.923226+00:00,2026-06-16 18:50:07.302422+00:00,62.5000,0.0000
E58v2-118,TATSU,0.504000000000000000,0.609000000000000000,20.8333,20.83333333,300.0,trailing_stop,4.00,3.00,bear,0.1405,56.28,0.0,2026-06-17 19:04:53.555218+00:00,2026-06-17 19:05:13.316896+00:00,38.8889,-1.5873
E58v2-118,ASTEROIDSOL,0.005881000000000000,0.006957000000000000,18.2962,18.29620813,300.0,trailing_stop,4.00,3.00,bear,-0.9431,55.93,0.0,2026-06-18 21:23:50.504134+00:00,2026-06-18 21:25:03.679488+00:00,25.4889,0.0000
E58v2-118,GACHA,0.000502000000000000,0.000584000000000000,16.3347,16.33466135,300.0,trailing_stop,4.00,3.00,bear,-0.9431,55.90,0.0,2026-06-19 00:28:30.672090+00:00,2026-06-19 00:32:45.225582+00:00,22.7888,-3.3865
E58v2-118,UBOX,0.000019000000000000,0.000022000000000000,15.7895,15.78947368,300.0,trailing_stop,4.00,3.00,bear,-0.9431,55.88,0.0,2026-06-18 23:04:19.746519+00:00,2026-06-18 23:08:35.250977+00:00,31.5789,0.0000
E58v2-118,RBT,49.890000000000000000,56.080000000000000000,12.4073,12.40729605,300.0,timeout,4.00,3.00,bear,0.1405,56.12,0.0,2026-06-17 12:15:56.520179+00:00,2026-06-17 12:20:56.521384+00:00,12.4073,0.0000
